"","SALE_ID","NEIGHBORHOOD_ID","BUILDING_CLASS_FINAL_ROLL","ADDRESS","APARTMENT_NUMBER","ZIP_CODE","RESIDENTIAL_UNITS","COMMERCIAL_UNITS","GROSS_SQUARE_FEET","YEAR_BUILT","SALE_PRICE","SALE_DATE","DESCRIPTION","TYPE","NEIGHBORHOOD_NAME","BOROUGH_ID"
"6866",913837,235,"R4","729 40TH   STREET","2C",11232,1,0,0,2009,239304,2012-03-12,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6867",914096,235,"R4","729 40TH   STREET","4C",11232,1,0,0,2009,238290,2012-03-13,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6868",914313,235,"B9","803 FIFTH AVENUE",NA,11232,2,0,2400,1930,5e+05,2012-03-14,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6869",914314,235,"C0","457 45 STREET",NA,11220,3,0,2712,1899,550000,2012-03-14,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6870",914315,235,"C7","406 36 STREET",NA,11232,7,2,6808,1931,860000,2012-03-14,"WALK-UP APT. OVER SIX FAMILIES WITH STORES","RESIDENTIAL","SUNSET PARK","3"
"6871",914316,235,"C1","332 42 STREET","20",11232,20,0,12500,1929,1500000,2012-03-14,"OVER SIX FAMILIES WITHOUT STORES","RESIDENTIAL","SUNSET PARK","3"
"6872",914679,235,"B9","192 18TH   STREET",NA,11215,2,0,2560,1920,765000,2012-03-15,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6873",914680,235,"C6","683 41ST STREET, 28",NA,11232,0,0,0,1924,134000,2012-03-15,"WALK-UP COOPERATIVE","RESIDENTIAL","SUNSET PARK","3"
"6874",914681,235,"R4","420 64TH STREET","5E",11220,1,0,0,0,280000,2012-03-15,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6875",915418,235,"B1","765 56TH STREET",NA,11220,2,0,2992,1945,0,2012-03-17,"TWO FAMILY BRICK","RESIDENTIAL","SUNSET PARK","3"
"6876",915533,235,"B9","650 59TH STREET",NA,11220,2,0,3216,1901,994000,2012-03-19,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6877",915534,235,"C0","428 51ST   STREET",NA,11220,3,0,3696,1899,7e+05,2012-03-19,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6878",915789,235,"A5","759 49TH   STREET",NA,11220,1,0,978,1925,550000,2012-03-20,"ONE FAMILY ATTACHED OR SEMI-DETACHED","RESIDENTIAL","SUNSET PARK","3"
"6879",916631,235,"B9","5112 6TH AVENUE",NA,11220,2,0,1742,1905,0,2012-03-21,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6880",916632,235,"R4","638 50TH   STREET","4C",11220,1,0,0,2011,322452,2012-03-21,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6881",916633,235,"R4","5708 7TH  AVENUE","3A",11220,1,0,0,2008,253500,2012-03-21,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6882",916928,235,"B9","225 27 STREET",NA,11232,2,0,1462,1910,0,2012-03-22,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6883",916929,235,"R2","546 55TH   STREET","9",11220,1,0,0,1931,294060,2012-03-22,"CONDO; RESIDENTIAL UNIT IN WALK-UP BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6884",916930,235,"E3","6303 5 AVENUE",NA,11220,0,4,34773,1931,6200000,2012-03-22,"SEMI-FIREPROOF WAREHOUSE","COMMERCIAL","SUNSET PARK","3"
"6885",917217,235,"B9","204A 31 STREET",NA,11232,2,0,1968,1910,0,2012-03-23,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6886",917218,235,"B2","282 22ND   STREET",NA,11215,2,0,1250,1901,625000,2012-03-23,"TWO FAMILY FRAME","RESIDENTIAL","SUNSET PARK","3"
"6887",917219,235,"C0","542 52ND STREET",NA,11220,3,0,2820,1910,0,2012-03-23,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6888",917220,235,"R4","638 50TH   STREET","1C",11220,1,0,0,2011,314340,2012-03-23,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6889",917221,235,"RG","638 50TH   STREET","P4",11220,0,0,0,2011,0,2012-03-23,"INDOOR PARKING","COMMERCIAL","SUNSET PARK","3"
"6890",917506,235,"B2","284 18TH   STREET",NA,11215,2,0,896,1899,385000,2012-03-26,"TWO FAMILY FRAME","RESIDENTIAL","SUNSET PARK","3"
"6891",917507,235,"C2","364 61ST STREET",NA,11220,6,0,5100,1911,495000,2012-03-26,"FIVE TO SIX FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6892",917508,235,"R1","277 19TH   STREET","2A",11215,1,0,0,2010,510000,2012-03-26,"CONDO; RESIDENTIAL UNIT IN 2-10 UNIT BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6893",917509,235,"S9","4811 5 AVENUE",NA,11220,6,2,6076,1924,0,2012-03-26,"SINGLE OR MULTIPLE DWELLING WITH STORES OR OFFICES","MIXED","SUNSET PARK","3"
"6894",917510,235,"S9","5507 5 AVENUE","6",11220,6,2,6212,1931,0,2012-03-26,"SINGLE OR MULTIPLE DWELLING WITH STORES OR OFFICES","MIXED","SUNSET PARK","3"
"6895",917511,235,"S9","5505 5 AVENUE","6",11220,6,2,6212,1931,0,2012-03-26,"SINGLE OR MULTIPLE DWELLING WITH STORES OR OFFICES","MIXED","SUNSET PARK","3"
"6896",917512,235,"R5","277 19TH   STREET","S2",11215,0,1,0,2010,0,2012-03-26,"MISCELLANEOUS COMMERCIAL","COMMERCIAL","SUNSET PARK","3"
"6897",917779,235,"C0","521 59 STREET",NA,11220,3,0,2796,1899,0,2012-03-27,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6898",918077,235,"A9","245 27TH STREET",NA,11232,1,0,1442,1910,0,2012-03-28,"MISCELLANEOUS ONE FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6899",918078,235,"B9","359 57TH STREET",NA,11220,2,0,2400,1901,0,2012-03-28,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6900",918079,235,"C0","716 6 AVENUE",NA,11215,3,0,2080,2007,0,2012-03-28,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6901",918080,235,"C0","718 6 AVENUE",NA,11215,3,0,2080,2007,0,2012-03-28,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6902",918081,235,"C0","295 23RD   STREET",NA,11215,3,0,2630,2007,0,2012-03-28,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6903",918082,235,"C0","293 23RD   STREET",NA,11215,3,0,3125,2007,0,2012-03-28,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6904",918083,235,"R2","224 22ND   STREET","4-B",11232,1,0,0,0,270000,2012-03-28,"CONDO; RESIDENTIAL UNIT IN WALK-UP BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6905",918084,235,"R4","5708 7TH AVENUE","5A",11220,1,0,0,2008,218010,2012-03-28,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6906",918452,235,"A5","729 51ST   STREET",NA,11220,1,0,992,1940,550000,2012-03-29,"ONE FAMILY ATTACHED OR SEMI-DETACHED","RESIDENTIAL","SUNSET PARK","3"
"6907",918453,235,"A1","289 23RD STREET",NA,11215,1,0,864,1901,420000,2012-03-29,"TWO STORIES - DETACHED SM OR MID","RESIDENTIAL","SUNSET PARK","3"
"6908",918454,235,"C0","141 22ND   STREET",NA,11232,3,0,1944,1910,719000,2012-03-29,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6909",918455,235,"C6","574 44TH STREET, 1-D",NA,11220,0,0,0,1914,280000,2012-03-29,"WALK-UP COOPERATIVE","RESIDENTIAL","SUNSET PARK","3"
"6910",918812,235,"B1","552 61ST   STREET",NA,11220,2,0,2200,1920,0,2012-03-30,"TWO FAMILY BRICK","RESIDENTIAL","SUNSET PARK","3"
"6911",918813,235,"C2","5217 7 AVENUE",NA,11220,5,0,2952,1909,995000,2012-03-30,"FIVE TO SIX FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6912",918814,235,"F9","135 19TH STREET",NA,11232,0,1,2500,1962,5e+05,2012-03-30,"FACTORY; INDUSTRIAL-MISCELLANEOUS","COMMERCIAL","SUNSET PARK","3"
"6913",919459,235,"B9","452 58TH STREET",NA,11220,2,0,2832,1899,0,2012-04-03,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6914",919460,235,"B9","430 59TH   STREET",NA,11220,2,0,2592,1915,560000,2012-04-03,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6915",919706,235,"B9","663 48TH   STREET",NA,11220,2,0,3060,1920,0,2012-04-04,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6916",919707,235,"V0","358 43RD   STREET",NA,11232,0,0,0,0,365000,2012-04-04,"ZONED RESIDENTIAL; NOT MANHATTAN","RESIDENTIAL","SUNSET PARK","3"
"6917",920086,235,"B9","147 23 STREET",NA,11232,2,0,1530,1899,698340,2012-04-05,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6918",920087,235,"R1","277 19TH   STREET","4A",11215,1,0,0,2010,565128,2012-04-05,"CONDO; RESIDENTIAL UNIT IN 2-10 UNIT BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6919",920088,235,"R5","277 19TH   STREET","S1",11215,0,1,0,2010,0,2012-04-05,"MISCELLANEOUS COMMERCIAL","COMMERCIAL","SUNSET PARK","3"
"6920",920699,235,"B1","740 47TH   STREET",NA,11220,2,0,2120,1930,875000,2012-04-10,"TWO FAMILY BRICK","RESIDENTIAL","SUNSET PARK","3"
"6921",920700,235,"B9","725 50TH   STREET",NA,11220,2,0,1940,1901,0,2012-04-10,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6922",920898,235,"B9","467 45TH   STREET",NA,11220,2,0,3300,1899,0,2012-04-11,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6923",921152,235,"B9","563 46 STREET",NA,11220,2,0,2832,1910,4e+05,2012-04-12,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6924",921153,235,"S2","5606 7 AVENUE",NA,11220,2,1,3120,1910,0,2012-04-12,"PRIMARILY 2 FAMILY WITH 1 STORE OR OFFICE","MIXED","SUNSET PARK","3"
"6925",921542,235,"C0","178 30TH   STREET",NA,11232,3,0,2400,1910,0,2012-04-14,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6926",921562,235,"B9","637 55TH STREET",NA,11220,2,0,3312,1910,0,2012-04-15,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6927",921637,235,"B9","327 42ND   STREET",NA,11232,2,0,2340,1910,0,2012-04-16,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6928",921890,235,"G2","165 21 STREET",NA,11232,0,1,2500,1986,150000,2012-04-17,"AUTO BODY/COLLISION OR AUTO REPAIR","COMMERCIAL","SUNSET PARK","3"
"6929",921891,235,"G2","163 21 STREET",NA,11232,0,1,2500,1974,6e+05,2012-04-17,"AUTO BODY/COLLISION OR AUTO REPAIR","COMMERCIAL","SUNSET PARK","3"
"6930",922204,235,"B9","365 36TH STREET",NA,11232,2,0,2800,1899,10000,2012-04-18,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6931",922205,235,"B9","659 51ST   STREET",NA,11220,2,0,3180,1899,980000,2012-04-18,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6932",922206,235,"C7","5223 5 AVENUE","7",11220,7,1,5808,1931,0,2012-04-18,"WALK-UP APT. OVER SIX FAMILIES WITH STORES","RESIDENTIAL","SUNSET PARK","3"
"6933",922207,235,"C6","755 42ND STREET, 3",NA,11232,0,0,0,1926,225000,2012-04-18,"WALK-UP COOPERATIVE","RESIDENTIAL","SUNSET PARK","3"
"6934",922208,235,"S5","5219 5 AVENUE","7",11220,6,1,5800,1931,0,2012-04-18,"PRIMARILY 5-6 FAMILY WITH 1 STORE OR OFFICE","MIXED","SUNSET PARK","3"
"6935",922602,235,"B9","451 36TH   STREET",NA,11232,2,0,2430,1899,0,2012-04-19,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6936",922603,235,"R3","602 39TH STREET","205",11232,1,0,0,0,180000,2012-04-19,"CONDO; RESIDENTIAL UNIT IN 1-3 STORY BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6937",922907,235,"B9","465 54TH STREET",NA,11220,2,0,2820,1899,7e+05,2012-04-20,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6938",922908,235,"C0","441 59TH   STREET",NA,11220,3,0,2772,1899,0,2012-04-20,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6939",923216,235,"V1","39TH   STREET",NA,11232,0,0,0,0,185,2012-04-23,"ZONED COMMERCIAL OR MANHATTAN RESIDENTIAL","COMMERCIAL","SUNSET PARK","3"
"6940",923500,235,"B9","423 41 ST.",NA,11232,2,0,2784,1899,0,2012-04-24,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6941",923501,235,"C0","221 19TH STREET",NA,11232,3,0,2100,1910,915000,2012-04-24,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6942",923797,235,"R1","548 46TH   STREET","1R",11220,1,0,0,0,0,2012-04-25,"CONDO; RESIDENTIAL UNIT IN 2-10 UNIT BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6943",924138,235,"S1","711 5 AVENUE",NA,11215,1,1,1176,1931,470000,2012-04-26,"PRIMARILY 1 FAMILY WITH 1 STORE OR OFFICE","MIXED","SUNSET PARK","3"
"6944",924139,235,"C0","4605 4 AVENUE",NA,11220,3,0,3563,1899,880000,2012-04-26,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6945",924140,235,"C0","318A 21ST   STREET",NA,11215,3,0,2040,1940,0,2012-04-26,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6946",924141,235,"C6","546 40 STREET, M",NA,11232,0,0,0,1920,230000,2012-04-26,"WALK-UP COOPERATIVE","RESIDENTIAL","SUNSET PARK","3"
"6947",924473,235,"A1","350 43RD STREET",NA,11232,1,0,1377,1910,430000,2012-04-27,"TWO STORIES - DETACHED SM OR MID","RESIDENTIAL","SUNSET PARK","3"
"6948",924474,235,"B2","354A 20TH   STREET",NA,11215,2,0,1800,1905,832500,2012-04-27,"TWO FAMILY FRAME","RESIDENTIAL","SUNSET PARK","3"
"6949",924828,235,"B9","659 53RD   STREET",NA,11220,2,0,3240,1915,880000,2012-04-30,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6950",924829,235,"V0","219 34TH STREET",NA,11232,0,0,0,0,500,2012-04-30,"ZONED RESIDENTIAL; NOT MANHATTAN","RESIDENTIAL","SUNSET PARK","3"
"6951",924830,235,"R4","805 5 AVENUE","5B",11232,1,0,0,2007,481651,2012-04-30,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6952",924831,235,"R4","420 64TH   STREET","7C",11220,1,0,0,0,193000,2012-04-30,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6953",924832,235,"O6","5512 8 AVENUE",NA,11220,0,1,3560,1915,0,2012-04-30,"OFFICE WITH COMM 7 - 19 STORIES","COMMERCIAL","SUNSET PARK","3"
"6954",925218,235,"B9","612 46TH STREET",NA,11220,2,0,3060,1910,710000,2012-05-01,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6955",925219,235,"R3","602 39TH STREET","310",11232,1,0,0,0,273780,2012-05-01,"CONDO; RESIDENTIAL UNIT IN 1-3 STORY BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6956",925220,235,"C1","4706 4TH AVENUE",NA,11220,16,0,10860,1931,2200000,2012-05-01,"OVER SIX FAMILIES WITHOUT STORES","RESIDENTIAL","SUNSET PARK","3"
"6957",925221,235,"C1","4712 4TH AVENUE",NA,11220,16,0,10860,1931,2200000,2012-05-01,"OVER SIX FAMILIES WITHOUT STORES","RESIDENTIAL","SUNSET PARK","3"
"6958",925559,235,"B3","241 22ND STREET",NA,11215,2,0,1980,1930,770000,2012-05-02,"TWO FAMILY CONVERTED FROM ONE FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6959",925869,235,"B9","126 19TH   STREET",NA,11232,2,0,2040,1910,240637,2012-05-03,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6960",925870,235,"C0","137 28TH STREET",NA,11232,3,0,3600,1910,450000,2012-05-03,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6961",925871,235,"C6","611 41ST STREET, C",NA,11232,0,0,0,1920,0,2012-05-03,"WALK-UP COOPERATIVE","RESIDENTIAL","SUNSET PARK","3"
"6962",926136,235,"B9","674 58TH   STREET",NA,11220,2,0,2448,1930,820000,2012-05-04,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6963",926137,235,"C6","570 44TH STREET, 16",NA,11220,0,0,0,1914,0,2012-05-04,"WALK-UP COOPERATIVE","RESIDENTIAL","SUNSET PARK","3"
"6964",926138,235,"R2","320 57TH   STREET","2A",11220,1,0,0,1900,372590,2012-05-04,"CONDO; RESIDENTIAL UNIT IN WALK-UP BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6965",926325,235,"K4","6102 7 AVENUE",NA,11220,3,1,5300,1931,0,2012-05-05,"PREDOMINANT RETAIL WITH OTHER USES","COMMERCIAL","SUNSET PARK","3"
"6966",926408,235,"C0","728 57TH STREET",NA,11220,3,0,5240,2005,157000,2012-05-07,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6967",926681,235,"B9","670 45TH STREET",NA,11220,2,0,3144,1910,855000,2012-05-08,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6968",926682,235,"B9","440 59TH STREET",NA,11220,2,0,2640,1915,760000,2012-05-08,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6969",926683,235,"C6","4401 4TH AVENUE, C5",NA,11220,0,0,0,1912,159000,2012-05-08,"WALK-UP COOPERATIVE","RESIDENTIAL","SUNSET PARK","3"
"6970",926684,235,"R4","639 4TH AVENUE","2C",11232,1,0,0,2005,250000,2012-05-08,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6971",926685,235,"R4","639 4TH AVENUE","3E",11232,1,0,0,2005,290000,2012-05-08,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6972",926686,235,"R4","639 4TH AVENUE","4C",11232,1,0,0,2005,290000,2012-05-08,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6973",926687,235,"R4","639 4TH AVENUE","4E",11232,1,0,0,2005,320000,2012-05-08,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6974",926688,235,"R4","639 4 AVENUE","5A",11232,1,0,0,2005,307374,2012-05-08,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6975",926689,235,"R4","639 4 AVENUE","5B",11232,1,0,0,2005,307374,2012-05-08,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6976",926969,235,"B9","465 56TH   STREET",NA,11220,2,0,2880,1901,925000,2012-05-09,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6977",926970,235,"C0","5212 SEVENTH AVENUE",NA,11220,3,0,3000,1920,0,2012-05-09,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6978",926971,235,"R4","729 40TH   STREET","3D",11232,1,0,0,2009,334620,2012-05-09,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6979",926972,235,"R5","729 40TH   STREET","P5",11232,0,1,0,2009,9036,2012-05-09,"MISCELLANEOUS COMMERCIAL","COMMERCIAL","SUNSET PARK","3"
"6980",927283,235,"A9","260 20TH STREET",NA,11215,1,0,1300,1899,350000,2012-05-10,"MISCELLANEOUS ONE FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6981",927284,235,"C6","673 41ST STREET, 2",NA,11232,0,0,0,1924,0,2012-05-10,"WALK-UP COOPERATIVE","RESIDENTIAL","SUNSET PARK","3"
"6982",927583,235,"B9","438 62ND   STREET",NA,11220,2,0,2600,1915,730000,2012-05-11,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6983",927584,235,"K2","5310 5 AVENUE",NA,11220,0,4,13975,1916,5200000,2012-05-11,"MULTI-STORY RETAIL BUILDING (2 OR MORE)","COMMERCIAL","SUNSET PARK","3"
"6984",927895,235,"C0","164 17TH   STREET",NA,11215,3,0,2800,1910,1101000,2012-05-14,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6985",928140,235,"S2","707 5TH AVENUE",NA,11215,2,1,3826,1931,0,2012-05-15,"PRIMARILY 2 FAMILY WITH 1 STORE OR OFFICE","MIXED","SUNSET PARK","3"
"6986",928141,235,"R4","5008 7TH AVENUE","5E",11220,1,0,0,2008,436020,2012-05-15,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6987",928142,235,"G4","6418 7 AVENUE",NA,11220,0,1,2736,1971,0,2012-05-15,"GAS STATION WITH SERVICE/AUTO REPAIR","COMMERCIAL","SUNSET PARK","3"
"6988",928497,235,"C0","219 27TH   STREET",NA,11232,3,0,3192,1910,180000,2012-05-16,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6989",928498,235,"C2","465 39 STREET","5",11232,5,0,4250,1920,440000,2012-05-16,"FIVE TO SIX FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6990",928499,235,"C2","760 39TH   STREET",NA,11232,6,0,4125,1935,0,2012-05-16,"FIVE TO SIX FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6991",928500,235,"R4","638 50TH   STREET","2B",11220,1,0,0,2011,294060,2012-05-16,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6992",928843,235,"B1","659 52ND   STREET",NA,11220,2,0,2768,1901,0,2012-05-17,"TWO FAMILY BRICK","RESIDENTIAL","SUNSET PARK","3"
"6993",928844,235,"B9","427 63RD   STREET",NA,11220,2,0,3169,1910,740000,2012-05-17,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6994",928845,235,"R4","638 50TH   STREET","3C",11220,1,0,0,2011,231192,2012-05-17,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"6995",928846,235,"RG","638 50TH   STREET","P2",11220,0,0,0,2011,0,2012-05-17,"INDOOR PARKING","COMMERCIAL","SUNSET PARK","3"
"6996",929132,235,"B9","439 44 ST",NA,11220,2,0,3552,1910,0,2012-05-18,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"6997",929133,235,"C0","430 51ST STREET","3",11220,3,0,3150,1930,860000,2012-05-18,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"6998",929134,235,"M1","213 21ST   STREET",NA,11232,0,1,1500,1930,0,2012-05-18,"CHURCH, SYNAGOGUE, CHAPEL","OTHER","SUNSET PARK","3"
"6999",929135,235,"K4","211 21ST   STREET",NA,11232,2,1,4925,1930,890000,2012-05-18,"PREDOMINANT RETAIL WITH OTHER USES","COMMERCIAL","SUNSET PARK","3"
"7000",929699,235,"R4","420 64TH STREET","1D",11220,1,0,0,0,273780,2012-05-22,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"7001",930022,235,"C6","728 41ST STREET, 2B",NA,11232,0,0,0,1928,327000,2012-05-23,"WALK-UP COOPERATIVE","RESIDENTIAL","SUNSET PARK","3"
"7002",930023,235,"R2","320 57TH   STREET","5B",11220,1,0,0,1900,0,2012-05-23,"CONDO; RESIDENTIAL UNIT IN WALK-UP BLDG.","RESIDENTIAL","SUNSET PARK","3"
"7003",930414,235,"B9","614 51ST   STREET",NA,11220,2,0,2100,1920,0,2012-05-24,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"7004",930415,235,"C0","267 18TH   STREET",NA,11215,3,0,2100,1899,0,2012-05-24,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"7005",930416,235,"R3","602 39TH STREET","312",11232,1,0,0,0,260000,2012-05-24,"CONDO; RESIDENTIAL UNIT IN 1-3 STORY BLDG.","RESIDENTIAL","SUNSET PARK","3"
"7006",930417,235,"R1","277 19TH   STREET","4B",11215,1,0,0,2010,375000,2012-05-24,"CONDO; RESIDENTIAL UNIT IN 2-10 UNIT BLDG.","RESIDENTIAL","SUNSET PARK","3"
"7007",930738,235,"B9","523 61ST STREET",NA,11220,2,0,2820,1910,0,2012-05-25,"MISCELLANEOUS TWO FAMILY","RESIDENTIAL","SUNSET PARK","3"
"7008",930739,235,"R4","702 44TH STREET","1C",11220,1,0,0,0,339000,2012-05-25,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"7009",930740,235,"R4","5708 7TH  AVENUE","2A",11220,1,0,0,2008,233220,2012-05-25,"CONDO; RESIDENTIAL UNIT IN ELEVATOR BLDG.","RESIDENTIAL","SUNSET PARK","3"
"7010",930992,235,"S2","4606 7 AVENUE",NA,11220,2,1,3000,1919,0,2012-05-29,"PRIMARILY 2 FAMILY WITH 1 STORE OR OFFICE","MIXED","SUNSET PARK","3"
"7011",930993,235,"C2","666 46TH STREET",NA,11220,6,0,3750,1928,0,2012-05-29,"FIVE TO SIX FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"7012",931751,235,"S2","6011 7TH AVENUE",NA,11220,2,1,4000,1925,0,2012-05-31,"PRIMARILY 2 FAMILY WITH 1 STORE OR OFFICE","MIXED","SUNSET PARK","3"
"7013",931752,235,"C0","197 32ND   STREET",NA,11232,3,0,2280,1910,670000,2012-05-31,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
"7014",931753,235,"C0","347 49 STREET",NA,11220,3,0,2772,1905,550000,2012-05-31,"THREE FAMILIES","RESIDENTIAL","SUNSET PARK","3"
